ID_partida,Tipo_IA,Puntuacion_Final,Resultado,Cartas,Plantado
3196,IA_facil,20,Victoria,5,True
3196,IA_medio,18,Derrota,7,True
3196,IA_dificil,17,Derrota,6,True
3197,IA_facil,20,Empate,6,False
3197,IA_medio,20,Empate,4,True
3197,IA_dificil,17,Derrota,3,True
3198,IA_facil,22,Derrota,8,True
3198,IA_medio,19,Victoria,5,True
3198,IA_dificil,18,Derrota,6,True
3199,IA_facil,18,Derrota,4,True
3199,IA_medio,19,Derrota,8,True
3199,IA_dificil,21,Victoria,9,False
3200,IA_facil,20,Victoria,5,True
3200,IA_medio,17,Derrota,5,True
3200,IA_dificil,17,Derrota,5,True
3201,IA_facil,19,Empate,4,True
3201,IA_medio,19,Empate,6,True
3201,IA_dificil,18,Derrota,6,True
3202,IA_facil,17,Derrota,4,True
3202,IA_medio,21,Victoria,7,False
3202,IA_dificil,20,Derrota,4,True
3203,IA_facil,17,Derrota,3,True
3203,IA_medio,17,Derrota,5,True
3203,IA_dificil,20,Victoria,6,False
3204,IA_facil,18,Victoria,4,True
3204,IA_medio,17,Derrota,4,True
3204,IA_dificil,17,Derrota,5,True
3205,IA_facil,18,Empate,6,False
3205,IA_medio,18,Empate,4,True
3205,IA_dificil,17,Derrota,4,True
3206,IA_facil,17,Derrota,4,True
3206,IA_medio,17,Derrota,4,True
3206,IA_dificil,20,Victoria,7,False
3207,IA_facil,19,Derrota,5,True
3207,IA_medio,21,Victoria,7,False
3207,IA_dificil,17,Derrota,4,True
3208,IA_facil,17,Derrota,5,True
3208,IA_medio,18,Empate,5,True
3208,IA_dificil,18,Empate,6,False
3209,IA_facil,17,Derrota,3,True
3209,IA_medio,18,Derrota,6,True
3209,IA_dificil,19,Victoria,5,True
3210,IA_facil,17,Derrota,4,True
3210,IA_medio,17,Derrota,5,True
3210,IA_dificil,19,Victoria,6,False
3211,IA_facil,17,Derrota,4,True
3211,IA_medio,19,Victoria,6,True
3211,IA_dificil,17,Derrota,6,True
3212,IA_facil,15,Derrota,6,False
3212,IA_medio,18,Derrota,6,False
3212,IA_dificil,21,Victoria,6,False
3213,IA_facil,20,Victoria,5,True
3213,IA_medio,17,Derrota,4,True
3213,IA_dificil,17,Derrota,5,True
3214,IA_facil,20,Victoria,7,True
3214,IA_medio,17,Derrota,6,True
3214,IA_dificil,18,Derrota,7,True
3215,IA_facil,19,Empate,5,True
3215,IA_medio,19,Empate,7,False
3215,IA_dificil,18,Derrota,4,True
3216,IA_facil,20,Victoria,7,False
3216,IA_medio,19,Derrota,4,True
3216,IA_dificil,17,Derrota,3,True
3217,IA_facil,19,Empate,8,False
3217,IA_medio,19,Empate,5,True
3217,IA_dificil,18,Derrota,5,True
3218,IA_facil,17,Empate,6,True
3218,IA_medio,17,Empate,6,True
3218,IA_dificil,22,Derrota,6,True
3219,IA_facil,17,Derrota,4,True
3219,IA_medio,19,Derrota,5,False
3219,IA_dificil,21,Victoria,5,False
3220,IA_facil,22,Derrota,5,True
3220,IA_medio,17,Empate,5,True
3220,IA_dificil,17,Empate,5,True
3221,IA_facil,20,Victoria,6,True
3221,IA_medio,19,Derrota,4,True
3221,IA_dificil,19,Derrota,6,True
3222,IA_facil,19,Victoria,7,False
3222,IA_medio,17,Derrota,4,True
3222,IA_dificil,17,Derrota,6,True
3223,IA_facil,20,Empate,4,True
3223,IA_medio,19,Derrota,5,True
3223,IA_dificil,20,Empate,6,False
3224,IA_facil,20,Victoria,5,True
3224,IA_medio,18,Derrota,5,True
3224,IA_dificil,17,Derrota,5,True
3225,IA_facil,20,Victoria,5,True
3225,IA_medio,17,Derrota,4,True
3225,IA_dificil,19,Derrota,5,True
3226,IA_facil,17,Derrota,3,True
3226,IA_medio,18,Victoria,6,False
3226,IA_dificil,17,Derrota,5,True
3227,IA_facil,17,Derrota,4,True
3227,IA_medio,18,Empate,7,False
3227,IA_dificil,18,Empate,5,True
3228,IA_facil,17,Derrota,6,True
3228,IA_medio,22,Derrota,5,True
3228,IA_dificil,19,Victoria,6,True
3229,IA_facil,19,Empate,5,True
3229,IA_medio,19,Empate,5,True
3229,IA_dificil,17,Derrota,4,True
3230,IA_facil,21,Victoria,9,False
3230,IA_medio,19,Derrota,4,True
3230,IA_dificil,17,Derrota,6,True
3231,IA_facil,20,Derrota,4,True
3231,IA_medio,21,Victoria,5,False
3231,IA_dificil,14,Derrota,4,False
3232,IA_facil,18,Derrota,5,True
3232,IA_medio,21,Victoria,6,False
3232,IA_dificil,20,Derrota,5,False
3233,IA_facil,18,Derrota,6,False
3233,IA_medio,16,Derrota,6,False
3233,IA_dificil,21,Victoria,6,False
3234,IA_facil,22,Derrota,5,True
3234,IA_medio,17,Empate,6,False
3234,IA_dificil,17,Empate,3,True
3235,IA_facil,18,Empate,4,True
3235,IA_medio,18,Empate,5,False
3235,IA_dificil,18,Empate,4,True
3236,IA_facil,17,Derrota,8,True
3236,IA_medio,19,Victoria,6,True
3236,IA_dificil,17,Derrota,4,True
3237,IA_facil,20,Victoria,9,False
3237,IA_medio,18,Derrota,4,True
3237,IA_dificil,19,Derrota,6,True
3238,IA_facil,18,Derrota,5,True
3238,IA_medio,17,Derrota,6,True
3238,IA_dificil,19,Victoria,6,True
3239,IA_facil,19,Derrota,5,True
3239,IA_medio,20,Victoria,5,True
3239,IA_dificil,19,Derrota,5,True
3240,IA_facil,18,Derrota,5,False
3240,IA_medio,19,Derrota,5,False
3240,IA_dificil,21,Victoria,5,False
3241,IA_facil,15,Derrota,5,False
3241,IA_medio,21,Victoria,5,False
3241,IA_dificil,17,Derrota,4,False
3242,IA_facil,17,Derrota,6,True
3242,IA_medio,20,Derrota,6,True
3242,IA_dificil,21,Victoria,7,False
3243,IA_facil,20,Empate,7,False
3243,IA_medio,17,Derrota,4,True
3243,IA_dificil,20,Empate,6,True
3244,IA_facil,17,Derrota,5,True
3244,IA_medio,19,Victoria,4,True
3244,IA_dificil,18,Derrota,4,True
3245,IA_facil,20,Empate,5,True
3245,IA_medio,20,Empate,5,True
3245,IA_dificil,20,Empate,7,False
3246,IA_facil,18,Empate,5,True
3246,IA_medio,17,Derrota,8,True
3246,IA_dificil,18,Empate,6,True
3247,IA_facil,17,Derrota,5,True
3247,IA_medio,21,Victoria,7,False
3247,IA_dificil,20,Derrota,5,True
3248,IA_facil,17,Derrota,6,True
3248,IA_medio,18,Victoria,6,True
3248,IA_dificil,17,Derrota,9,True
3249,IA_facil,22,Derrota,6,True
3249,IA_medio,21,Victoria,6,False
3249,IA_dificil,20,Derrota,4,True
3250,IA_facil,17,Derrota,4,True
3250,IA_medio,18,Derrota,6,True
3250,IA_dificil,19,Victoria,6,True
3251,IA_facil,18,Derrota,4,True
3251,IA_medio,17,Derrota,4,True
3251,IA_dificil,20,Victoria,5,False
3252,IA_facil,16,Derrota,7,False
3252,IA_medio,18,Derrota,7,False
3252,IA_dificil,21,Victoria,7,False
3253,IA_facil,21,Victoria,5,False
3253,IA_medio,14,Derrota,4,False
3253,IA_dificil,13,Derrota,4,False
3254,IA_facil,21,Victoria,6,False
3254,IA_medio,18,Derrota,3,True
3254,IA_dificil,18,Derrota,4,True
3255,IA_facil,17,Derrota,4,True
3255,IA_medio,21,Victoria,6,False
3255,IA_dificil,20,Derrota,4,True
3256,IA_facil,19,Derrota,5,True
3256,IA_medio,20,Victoria,6,False
3256,IA_dificil,19,Derrota,5,True
3257,IA_facil,21,Victoria,5,False
3257,IA_medio,13,Derrota,4,False
3257,IA_dificil,16,Derrota,4,False
3258,IA_facil,22,Derrota,4,True
3258,IA_medio,18,Derrota,5,True
3258,IA_dificil,20,Victoria,7,False
3259,IA_facil,20,Victoria,6,False
3259,IA_medio,19,Derrota,5,True
3259,IA_dificil,17,Derrota,4,True
3260,IA_facil,13,Derrota,4,False
3260,IA_medio,16,Derrota,4,False
3260,IA_dificil,21,Victoria,4,False
3261,IA_facil,19,Victoria,4,True
3261,IA_medio,18,Derrota,7,True
3261,IA_dificil,18,Derrota,5,True
3262,IA_facil,18,Empate,4,True
3262,IA_medio,18,Empate,5,True
3262,IA_dificil,18,Empate,5,True
3263,IA_facil,9,Derrota,4,False
3263,IA_medio,21,Victoria,4,False
3263,IA_dificil,6,Derrota,3,False
3264,IA_facil,21,Victoria,6,False
3264,IA_medio,16,Derrota,5,False
3264,IA_dificil,18,Derrota,4,True
3265,IA_facil,18,Victoria,6,True
3265,IA_medio,17,Derrota,4,True
3265,IA_dificil,17,Derrota,8,True
3266,IA_facil,17,Derrota,5,True
3266,IA_medio,18,Victoria,6,False
3266,IA_dificil,22,Derrota,6,True
3267,IA_facil,20,Victoria,4,True
3267,IA_medio,17,Derrota,4,True
3267,IA_dificil,18,Derrota,5,True
3268,IA_facil,17,Derrota,6,True
3268,IA_medio,22,Derrota,6,True
3268,IA_dificil,19,Victoria,4,True
3269,IA_facil,19,Victoria,7,True
3269,IA_medio,18,Derrota,3,True
3269,IA_dificil,17,Derrota,7,True
3270,IA_facil,18,Derrota,6,True
3270,IA_medio,18,Derrota,5,True
3270,IA_dificil,20,Victoria,4,True
3271,IA_facil,18,Derrota,6,True
3271,IA_medio,19,Derrota,5,True
3271,IA_dificil,20,Victoria,5,True
3272,IA_facil,17,Derrota,4,True
3272,IA_medio,17,Derrota,3,True
3272,IA_dificil,18,Victoria,4,True
3273,IA_facil,21,Victoria,5,False
3273,IA_medio,19,Derrota,4,False
3273,IA_dificil,14,Derrota,4,False
3274,IA_facil,18,Derrota,5,True
3274,IA_medio,17,Derrota,6,True
3274,IA_dificil,19,Victoria,5,True
3275,IA_facil,21,Victoria,6,False
3275,IA_medio,17,Derrota,4,True
3275,IA_dificil,12,Derrota,5,False
3276,IA_facil,20,Empate,5,True
3276,IA_medio,20,Empate,6,False
3276,IA_dificil,20,Empate,5,True
3277,IA_facil,17,Derrota,6,True
3277,IA_medio,20,Empate,6,True
3277,IA_dificil,20,Empate,6,True
3278,IA_facil,21,Victoria,4,False
3278,IA_medio,12,Derrota,3,False
3278,IA_dificil,16,Derrota,3,False
3279,IA_facil,17,Empate,5,True
3279,IA_medio,17,Empate,6,False
3279,IA_dificil,22,Derrota,6,True
3280,IA_facil,11,Derrota,4,False
3280,IA_medio,21,Victoria,4,False
3280,IA_dificil,17,Derrota,3,False
3281,IA_facil,18,Derrota,7,True
3281,IA_medio,20,Victoria,4,True
3281,IA_dificil,18,Derrota,4,True
3282,IA_facil,18,Derrota,4,True
3282,IA_medio,21,Victoria,7,False
3282,IA_dificil,17,Derrota,5,True
3283,IA_facil,18,Victoria,4,True
3283,IA_medio,17,Derrota,5,True
3283,IA_dificil,17,Derrota,7,True
3284,IA_facil,17,Empate,6,True
3284,IA_medio,17,Empate,6,True
3284,IA_dificil,22,Derrota,6,True
3285,IA_facil,19,Victoria,6,True
3285,IA_medio,18,Derrota,4,True
3285,IA_dificil,17,Derrota,6,True
3286,IA_facil,17,Empate,4,True
3286,IA_medio,22,Derrota,5,True
3286,IA_dificil,17,Empate,5,False
3287,IA_facil,21,Victoria,5,False
3287,IA_medio,15,Derrota,4,False
3287,IA_dificil,16,Derrota,4,False
3288,IA_facil,18,Derrota,5,True
3288,IA_medio,19,Empate,7,False
3288,IA_dificil,19,Empate,6,True
3289,IA_facil,13,Derrota,5,False
3289,IA_medio,21,Victoria,5,False
3289,IA_dificil,13,Derrota,4,False
3290,IA_facil,19,Victoria,7,False
3290,IA_medio,17,Derrota,5,True
3290,IA_dificil,18,Derrota,4,True
3291,IA_facil,18,Derrota,5,True
3291,IA_medio,19,Victoria,6,True
3291,IA_dificil,18,Derrota,6,True
3292,IA_facil,18,Empate,5,True
3292,IA_medio,17,Derrota,4,True
3292,IA_dificil,18,Empate,8,False
3293,IA_facil,21,Victoria,5,False
3293,IA_medio,11,Derrota,4,False
3293,IA_dificil,14,Derrota,4,False
3294,IA_facil,21,Victoria,7,False
3294,IA_medio,20,Derrota,6,False
3294,IA_dificil,22,Derrota,5,True
3295,IA_facil,20,Victoria,4,True
3295,IA_medio,19,Derrota,5,True
3295,IA_dificil,18,Derrota,6,True
3296,IA_facil,19,Empate,8,False
3296,IA_medio,19,Empate,5,True
3296,IA_dificil,18,Derrota,4,True
3297,IA_facil,18,Derrota,5,True
3297,IA_medio,21,Victoria,6,False
3297,IA_dificil,17,Derrota,4,True
3298,IA_facil,20,Derrota,6,False
3298,IA_medio,17,Derrota,6,False
3298,IA_dificil,21,Victoria,6,False
3299,IA_facil,12,Derrota,5,False
3299,IA_medio,16,Derrota,5,False
3299,IA_dificil,21,Victoria,5,False
3300,IA_facil,17,Derrota,5,True
3300,IA_medio,19,Victoria,4,True
3300,IA_dificil,17,Derrota,6,True
3301,IA_facil,17,Derrota,4,True
3301,IA_medio,22,Derrota,7,True
3301,IA_dificil,19,Victoria,7,False
3302,IA_facil,20,Empate,5,True
3302,IA_medio,17,Derrota,5,True
3302,IA_dificil,20,Empate,7,False
3303,IA_facil,17,Derrota,6,True
3303,IA_medio,20,Victoria,5,True
3303,IA_dificil,17,Derrota,6,True
3304,IA_facil,19,Derrota,7,True
3304,IA_medio,20,Victoria,5,True
3304,IA_dificil,17,Derrota,5,True
3305,IA_facil,18,Empate,4,False
3305,IA_medio,18,Empate,3,True
3305,IA_dificil,17,Derrota,3,True
3306,IA_facil,19,Derrota,5,True
3306,IA_medio,20,Victoria,4,True
3306,IA_dificil,17,Derrota,6,True
3307,IA_facil,18,Derrota,4,True
3307,IA_medio,18,Derrota,5,True
3307,IA_dificil,20,Victoria,5,True
3308,IA_facil,19,Victoria,7,False
3308,IA_medio,18,Derrota,6,True
3308,IA_dificil,18,Derrota,5,True
3309,IA_facil,21,Victoria,6,False
3309,IA_medio,13,Derrota,5,False
3309,IA_dificil,17,Derrota,5,False
3310,IA_facil,18,Derrota,3,True
3310,IA_medio,18,Derrota,4,True
3310,IA_dificil,21,Victoria,6,False
3311,IA_facil,21,Victoria,4,False
3311,IA_medio,9,Derrota,3,False
3311,IA_dificil,13,Derrota,3,False
3312,IA_facil,18,Derrota,4,True
3312,IA_medio,17,Derrota,7,True
3312,IA_dificil,19,Victoria,5,True
3313,IA_facil,19,Empate,5,True
3313,IA_medio,19,Empate,5,True
3313,IA_dificil,18,Derrota,8,True
3314,IA_facil,17,Derrota,5,True
3314,IA_medio,18,Empate,7,True
3314,IA_dificil,18,Empate,8,False
3315,IA_facil,17,Derrota,6,True
3315,IA_medio,17,Derrota,5,True
3315,IA_dificil,18,Victoria,5,True
3316,IA_facil,19,Derrota,4,True
3316,IA_medio,20,Victoria,4,True
3316,IA_dificil,18,Derrota,5,True
3317,IA_facil,22,Derrota,7,True
3317,IA_medio,19,Victoria,5,True
3317,IA_dificil,18,Derrota,4,True
3318,IA_facil,17,Derrota,5,True
3318,IA_medio,17,Derrota,5,True
3318,IA_dificil,19,Victoria,5,True
3319,IA_facil,19,Victoria,5,True
3319,IA_medio,18,Derrota,4,True
3319,IA_dificil,18,Derrota,6,True
3320,IA_facil,17,Derrota,5,True
3320,IA_medio,18,Empate,5,True
3320,IA_dificil,18,Empate,5,True
3321,IA_facil,20,Victoria,8,False
3321,IA_medio,19,Derrota,5,True
3321,IA_dificil,17,Derrota,6,True
3322,IA_facil,17,Derrota,6,True
3322,IA_medio,17,Derrota,5,True
3322,IA_dificil,18,Victoria,6,True
3323,IA_facil,17,Derrota,4,True
3323,IA_medio,21,Victoria,6,False
3323,IA_dificil,9,Derrota,5,False
3324,IA_facil,18,Victoria,4,True
3324,IA_medio,17,Derrota,4,True
3324,IA_dificil,17,Derrota,4,True
3325,IA_facil,17,Derrota,4,True
3325,IA_medio,19,Victoria,7,False
3325,IA_dificil,17,Derrota,5,True
3326,IA_facil,14,Derrota,5,False
3326,IA_medio,21,Victoria,5,False
3326,IA_dificil,13,Derrota,4,False
3327,IA_facil,20,Empate,6,False
3327,IA_medio,20,Empate,5,True
3327,IA_dificil,17,Derrota,5,True
3328,IA_facil,17,Empate,5,True
3328,IA_medio,17,Empate,5,True
3328,IA_dificil,17,Empate,3,True
3329,IA_facil,20,Victoria,5,True
3329,IA_medio,19,Derrota,5,True
3329,IA_dificil,18,Derrota,4,True
3330,IA_facil,21,Victoria,4,False
3330,IA_medio,7,Derrota,3,False
3330,IA_dificil,9,Derrota,3,False
3331,IA_facil,21,Victoria,9,False
3331,IA_medio,17,Derrota,5,True
3331,IA_dificil,18,Derrota,6,True
3332,IA_facil,17,Derrota,7,True
3332,IA_medio,19,Victoria,5,True
3332,IA_dificil,17,Derrota,5,True
3333,IA_facil,18,Derrota,5,True
3333,IA_medio,16,Derrota,6,False
3333,IA_dificil,21,Victoria,6,False
3334,IA_facil,17,Derrota,6,True
3334,IA_medio,18,Empate,4,True
3334,IA_dificil,18,Empate,8,False
3335,IA_facil,18,Empate,9,False
3335,IA_medio,18,Empate,5,True
3335,IA_dificil,17,Derrota,4,True
3336,IA_facil,21,Victoria,6,False
3336,IA_medio,12,Derrota,5,False
3336,IA_dificil,18,Derrota,4,True
3337,IA_facil,19,Derrota,5,True
3337,IA_medio,18,Derrota,5,True
3337,IA_dificil,20,Victoria,6,False
3338,IA_facil,17,Derrota,6,True
3338,IA_medio,19,Victoria,6,True
3338,IA_dificil,17,Derrota,4,True
3339,IA_facil,20,Derrota,5,True
3339,IA_medio,20,Derrota,7,False
3339,IA_dificil,21,Victoria,7,False
3340,IA_facil,18,Derrota,5,True
3340,IA_medio,17,Derrota,6,True
3340,IA_dificil,19,Victoria,4,True
3341,IA_facil,19,Derrota,7,True
3341,IA_medio,17,Derrota,4,True
3341,IA_dificil,20,Victoria,5,True
3342,IA_facil,19,Derrota,6,True
3342,IA_medio,18,Derrota,5,True
3342,IA_dificil,20,Victoria,4,True
3343,IA_facil,18,Derrota,6,True
3343,IA_medio,20,Victoria,5,True
3343,IA_dificil,19,Derrota,5,True
3344,IA_facil,17,Derrota,5,True
3344,IA_medio,19,Derrota,6,False
3344,IA_dificil,21,Victoria,6,False
3345,IA_facil,19,Victoria,5,False
3345,IA_medio,22,Derrota,5,True
3345,IA_dificil,22,Derrota,5,True
3346,IA_facil,17,Derrota,5,True
3346,IA_medio,19,Victoria,8,False
3346,IA_dificil,17,Derrota,4,True
3347,IA_facil,22,Derrota,5,True
3347,IA_medio,17,Empate,4,True
3347,IA_dificil,17,Empate,6,False
3348,IA_facil,19,Derrota,6,True
3348,IA_medio,18,Derrota,6,True
3348,IA_dificil,20,Victoria,5,True
3349,IA_facil,18,Derrota,6,True
3349,IA_medio,19,Victoria,6,True
3349,IA_dificil,22,Derrota,6,True
3350,IA_facil,19,Empate,6,False
3350,IA_medio,18,Derrota,4,True
3350,IA_dificil,19,Empate,4,True
3351,IA_facil,17,Derrota,6,True
3351,IA_medio,17,Derrota,6,True
3351,IA_dificil,20,Victoria,5,True
3352,IA_facil,21,Victoria,6,False
3352,IA_medio,20,Derrota,4,True
3352,IA_dificil,20,Derrota,4,True
3353,IA_facil,18,Derrota,7,True
3353,IA_medio,17,Derrota,4,True
3353,IA_dificil,19,Victoria,7,True
3354,IA_facil,19,Derrota,6,True
3354,IA_medio,21,Victoria,7,False
3354,IA_dificil,19,Derrota,4,True
3355,IA_facil,17,Empate,3,True
3355,IA_medio,17,Empate,8,False
3355,IA_dificil,17,Empate,6,True
3356,IA_facil,20,Victoria,5,True
3356,IA_medio,17,Derrota,5,True
3356,IA_dificil,17,Derrota,4,True
3357,IA_facil,18,Derrota,4,True
3357,IA_medio,19,Victoria,5,True
3357,IA_dificil,18,Derrota,5,True
3358,IA_facil,21,Victoria,5,False
3358,IA_medio,13,Derrota,4,False
3358,IA_dificil,10,Derrota,4,False
3359,IA_facil,18,Empate,4,True
3359,IA_medio,18,Empate,5,True
3359,IA_dificil,17,Derrota,6,True
3360,IA_facil,21,Victoria,4,False
3360,IA_medio,3,Derrota,3,False
3360,IA_dificil,9,Derrota,3,False
3361,IA_facil,18,Derrota,5,True
3361,IA_medio,17,Derrota,5,True
3361,IA_dificil,19,Victoria,5,True
3362,IA_facil,17,Derrota,6,True
3362,IA_medio,19,Empate,4,True
3362,IA_dificil,19,Empate,4,True
3363,IA_facil,17,Empate,4,True
3363,IA_medio,17,Empate,4,True
3363,IA_dificil,17,Empate,5,False
3364,IA_facil,19,Derrota,4,True
3364,IA_medio,20,Victoria,5,True
3364,IA_dificil,17,Derrota,6,True
3365,IA_facil,21,Victoria,4,False
3365,IA_medio,16,Derrota,3,False
3365,IA_dificil,8,Derrota,3,False
3366,IA_facil,20,Victoria,6,False
3366,IA_medio,17,Derrota,4,True
3366,IA_dificil,18,Derrota,3,True
3367,IA_facil,17,Derrota,5,True
3367,IA_medio,17,Derrota,5,True
3367,IA_dificil,19,Victoria,6,False
3368,IA_facil,19,Empate,5,True
3368,IA_medio,19,Empate,4,True
3368,IA_dificil,17,Derrota,5,True
3369,IA_facil,17,Derrota,5,True
3369,IA_medio,22,Derrota,5,True
3369,IA_dificil,18,Victoria,5,True
3370,IA_facil,18,Derrota,5,True
3370,IA_medio,19,Derrota,5,True
3370,IA_dificil,20,Victoria,5,True
3371,IA_facil,20,Empate,8,False
3371,IA_medio,20,Empate,6,True
3371,IA_dificil,17,Derrota,5,True
3372,IA_facil,19,Derrota,5,False
3372,IA_medio,16,Derrota,5,False
3372,IA_dificil,21,Victoria,5,False
3373,IA_facil,21,Victoria,5,False
3373,IA_medio,10,Derrota,4,False
3373,IA_dificil,11,Derrota,4,False
3374,IA_facil,19,Victoria,5,True
3374,IA_medio,17,Derrota,5,True
3374,IA_dificil,17,Derrota,5,True
3375,IA_facil,19,Victoria,6,True
3375,IA_medio,17,Derrota,9,True
3375,IA_dificil,18,Derrota,5,True
3376,IA_facil,19,Empate,5,True
3376,IA_medio,19,Empate,5,True
3376,IA_dificil,17,Derrota,6,True
3377,IA_facil,19,Derrota,5,True
3377,IA_medio,20,Victoria,6,False
3377,IA_dificil,19,Derrota,5,True
3378,IA_facil,22,Derrota,6,True
3378,IA_medio,18,Empate,5,True
3378,IA_dificil,18,Empate,4,True
3379,IA_facil,18,Empate,4,True
3379,IA_medio,18,Empate,5,True
3379,IA_dificil,18,Empate,6,False
3380,IA_facil,19,Empate,6,True
3380,IA_medio,19,Empate,8,False
3380,IA_dificil,18,Derrota,4,True
3381,IA_facil,19,Derrota,5,False
3381,IA_medio,10,Derrota,5,False
3381,IA_dificil,21,Victoria,5,False
3382,IA_facil,19,Empate,5,False
3382,IA_medio,22,Derrota,4,True
3382,IA_dificil,19,Empate,4,True
3383,IA_facil,22,Derrota,6,True
3383,IA_medio,17,Derrota,6,True
3383,IA_dificil,18,Victoria,5,True
3384,IA_facil,20,Victoria,6,False
3384,IA_medio,17,Derrota,3,True
3384,IA_dificil,18,Derrota,4,True
3385,IA_facil,17,Derrota,8,True
3385,IA_medio,19,Derrota,7,True
3385,IA_dificil,20,Victoria,7,True
3386,IA_facil,21,Victoria,8,False
3386,IA_medio,18,Derrota,5,True
3386,IA_dificil,17,Derrota,5,True
3387,IA_facil,21,Victoria,6,False
3387,IA_medio,22,Derrota,5,True
3387,IA_dificil,15,Derrota,5,False
3388,IA_facil,18,Derrota,6,True
3388,IA_medio,22,Derrota,7,True
3388,IA_dificil,19,Victoria,6,True
3389,IA_facil,19,Empate,6,True
3389,IA_medio,19,Empate,5,True
3389,IA_dificil,17,Derrota,6,True
3390,IA_facil,18,Victoria,6,True
3390,IA_medio,17,Derrota,6,True
3390,IA_dificil,17,Derrota,6,True
3391,IA_facil,18,Derrota,5,True
3391,IA_medio,18,Derrota,5,True
3391,IA_dificil,20,Victoria,4,True
3392,IA_facil,22,Derrota,5,True
3392,IA_medio,17,Derrota,4,True
3392,IA_dificil,19,Victoria,5,False
3393,IA_facil,17,Derrota,7,False
3393,IA_medio,21,Victoria,7,False
3393,IA_dificil,20,Derrota,6,False
3394,IA_facil,19,Derrota,5,True
3394,IA_medio,20,Victoria,7,False
3394,IA_dificil,18,Derrota,4,True
3395,IA_facil,17,Derrota,6,True
3395,IA_medio,20,Victoria,5,True
3395,IA_dificil,17,Derrota,5,True
3396,IA_facil,18,Derrota,5,False
3396,IA_medio,18,Derrota,5,False
3396,IA_dificil,21,Victoria,5,False
3397,IA_facil,22,Derrota,4,True
3397,IA_medio,17,Empate,5,True
3397,IA_dificil,17,Empate,6,False
3398,IA_facil,18,Victoria,5,True
3398,IA_medio,22,Derrota,6,True
3398,IA_dificil,17,Derrota,5,True
3399,IA_facil,18,Derrota,7,True
3399,IA_medio,19,Victoria,5,True
3399,IA_dificil,22,Derrota,5,True
3400,IA_facil,17,Empate,5,True
3400,IA_medio,17,Empate,7,False
3400,IA_dificil,22,Derrota,5,True
3401,IA_facil,16,Derrota,6,False
3401,IA_medio,21,Victoria,6,False
3401,IA_dificil,14,Derrota,5,False
3402,IA_facil,18,Derrota,4,True
3402,IA_medio,18,Derrota,7,True
3402,IA_dificil,19,Victoria,6,True
3403,IA_facil,18,Derrota,5,True
3403,IA_medio,20,Empate,6,True
3403,IA_dificil,20,Empate,6,True
3404,IA_facil,18,Derrota,6,True
3404,IA_medio,19,Victoria,6,True
3404,IA_dificil,17,Derrota,5,True
3405,IA_facil,18,Derrota,3,True
3405,IA_medio,19,Victoria,6,False
3405,IA_dificil,17,Derrota,5,True
3406,IA_facil,19,Empate,4,True
3406,IA_medio,22,Derrota,6,True
3406,IA_dificil,19,Empate,5,True
3407,IA_facil,17,Derrota,7,True
3407,IA_medio,19,Victoria,6,True
3407,IA_dificil,22,Derrota,5,True
3408,IA_facil,6,Derrota,4,False
3408,IA_medio,15,Derrota,4,False
3408,IA_dificil,21,Victoria,4,False
3409,IA_facil,18,Derrota,5,True
3409,IA_medio,20,Victoria,5,True
3409,IA_dificil,18,Derrota,4,True
3410,IA_facil,19,Empate,6,True
3410,IA_medio,19,Empate,6,True
3410,IA_dificil,19,Empate,4,True
3411,IA_facil,18,Derrota,5,True
3411,IA_medio,20,Victoria,7,False
3411,IA_dificil,18,Derrota,5,True
3412,IA_facil,17,Derrota,4,True
3412,IA_medio,20,Victoria,4,True
3412,IA_dificil,19,Derrota,5,True
3413,IA_facil,17,Derrota,4,True
3413,IA_medio,20,Victoria,4,True
3413,IA_dificil,19,Derrota,7,True
3414,IA_facil,18,Derrota,7,True
3414,IA_medio,17,Derrota,4,True
3414,IA_dificil,19,Victoria,4,True
3415,IA_facil,20,Victoria,4,True
3415,IA_medio,17,Derrota,3,True
3415,IA_dificil,17,Derrota,5,True
3416,IA_facil,18,Derrota,4,True
3416,IA_medio,17,Derrota,4,True
3416,IA_dificil,20,Victoria,8,False
3417,IA_facil,19,Derrota,4,True
3417,IA_medio,21,Victoria,6,False
3417,IA_dificil,17,Derrota,4,True
3418,IA_facil,18,Derrota,5,True
3418,IA_medio,17,Derrota,4,True
3418,IA_dificil,19,Victoria,6,False
3419,IA_facil,17,Empate,6,False
3419,IA_medio,22,Derrota,6,True
